index,reason,prediction,label
1496,"The text discusses socialist feminism and global movements for gender and reproductive justice, which relate to several dimensions. I1 (Political Regime) is left (Socialism) due to mention of socialist feminism. I3 (Economic Orientation) leans left (Command Economy) as socialist feminism often critiques capitalist structures. I4 (Economic Equality) is left (Outcome Equality) focusing on equal treatment. I5 (Ethical Pursuit) is left (Ethical Liberalism) supporting reproductive rights. I6 (Church-State Relations) is left (Secularism) as movements oppose religious influence on policies. I7 (Cultural Value) is left (Collectivism) emphasizing collective action. I8 (Diplomatic Strategy) is left (Globalism) referencing global traditions. I10 (Social Development) is left (Revolutionism) advocating direct action. I11 (Justice Orientation) is left (Result Justice) seeking fair distribution. I12 (Personal Right) is left (Social Responsibility) prioritizing collective goals. I2, I9 are unrelated.","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1497,"The text discusses the issue of abortion rights, which directly relates to I5 (Ethical Pursuit) as it supports 'Ethical Liberalism' (Left stance) by advocating for reproductive rights and opposing restrictions. It also touches on I12 (Personal Right) by emphasizing the protection of individual rights (Right stance) to choose, rather than focusing on social responsibilities. Other dimensions like Political Regime (I1), State Structure (I2), Economic Orientation (I3), etc., are unrelated as the text does not address these topics.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1498,"The text calls for denouncing racism, which relates to Ethical Pursuit (I5) by advocating against discrimination (Left stance). It emphasizes social responsibility (I12) by urging collective action, aligning with Left. The focus on fair treatment against racism relates to Result Justice (I11), also Left. Other dimensions are unrelated as the text doesn't address political regimes, economic policies, or other structural issues.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
1499,"The text discusses South Korea's shipbuilding industry and its competition with China, which relates to **I3 (Economic Orientation)**. The mention of 'fending off challenges from China' implies a market-driven competitive environment, aligning with *Market Economy* (Right). Other dimensions (I1, I2, I4-I12) are unrelated as the text does not address political regimes, state structures, equality, ethics, cultural values, diplomacy, military, social development, justice, or personal rights.","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1500,"The first headline relates to I9 (Military Force) as it discusses Russia's military action and Trump's approval, indicating a right stance (Militarism). The second headline relates to I4 (Economic Equality) as it discusses taxes on millions, suggesting a right stance (Opportunity Equality), and I12 (Personal Right) with emphasis on social responsibility (left stance). Other dimensions are unrelated as the text does not address them directly.","[0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1501,"The text discusses law enforcement actions against public drinking and refusal to disperse, which relates to **I5 (Ethical Pursuit)** and **I7 (Cultural Value)**. The enforcement of public order and restrictions on individual behavior aligns with *Ethical Conservatism* (Right, 3) in I5, as it emphasizes adherence to social norms. The focus on collective social order over individual freedom reflects *Collectivism* (Left, 1) in I7. Other dimensions (e.g., economic or political structures) are unrelated.","[0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1502,"The text emphasizes the importance of voting for pro-choice politicians to protect bodily autonomy, which directly relates to Ethical Pursuit (I5) by supporting sexual liberation and abortion rights, aligning with the left (Ethical Liberalism). Other dimensions such as Political Regime (I1), State Structure (I2), Economic Orientation (I3), etc., are unrelated as the text does not address property ownership, power distribution, economic systems, or other non-ethical issues.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1503,"The text emphasizes the constitutional responsibility of institutions (specifically DG ISI) to accommodate democratic governments for the state's well-being. This relates to **I2 (State Structure)** as it implies a centralized authority (the institution) holds the power to ensure governance aligns with constitutional mandates, reflecting a *Centralism* (Left) stance. Other dimensions (I1, I3-I12) are unrelated, as the text does not address economic systems, equality, ethics, religion, cultural values, diplomacy, military strategy, social change, justice, or personal rights.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3]"
1504,"The text criticizes the government for not taking action to insulate homes, which relates to Economic Orientation (I3) as it implies government responsibility in economic decisions (Left: Command Economy). It also touches on Economic Equality (I4) by emphasizing saving money for bill payers, aligning with Outcome Equality (Left). Other dimensions like Political Regime (I1), State Structure (I2), Ethical Pursuit (I5), etc., are unrelated as the text focuses on economic policy and government intervention.","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
1505,"The text criticizes the Biden Administration's handling of the border crisis, focusing on government inaction. This relates to I12 (Personal Right) as it implies a failure in fulfilling social responsibility (Left). However, the critique is about governmental responsibility rather than individual rights vs responsibilities, making the connection indirect. Other dimensions (I1-I11) are unrelated as the text does not address political regimes, economic systems, ethical issues, or other listed ideological aspects.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1506,"The text discusses fossil fuel subsidies and uses hashtags like #DontChooseExtinction and #WeDontHaveTime, which relate to environmental advocacy and global cooperation. Relevant dimensions include I3 (opposing subsidies aligns with Market Economy, Right), I7 (collective action implied by 'WeDontHaveTime', Left), I8 (global perspective on environmental issues, Left), and I12 (emphasizing social responsibility over individual rights, Left). Other dimensions are unrelated as they do not address political regime, state structure, ethics, religion, military, etc.","[0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1507,"The text discusses Critical Race Theory (CRT) and clarifies its scope, emphasizing its focus on race and law. This relates to **I7 (Cultural Value)** as CRT's analysis of systemic racism aligns with collectivist perspectives (Left). The mention of CRT's focus on legal effects on race connects to **I11 (Justice Orientation)**, advocating for result justice (Left) by addressing systemic inequities. Other dimensions (I1-I6, I8-I10, I12) are unrelated to the text's content.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1508,"The text discusses healthcare capacity during a COVID-19 scenario, focusing on resource allocation and infrastructure. This primarily relates to **I3 (Economic Orientation)**. The implicit critique of insufficient hospital beds in a market-driven healthcare system aligns with a *Command Economy* (Left) perspective, suggesting government responsibility for critical resource planning. Other dimensions (e.g., I1, I4) are tangentially related but not explicitly addressed. No direct stance is expressed on other ideological dimensions.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1509,"The text discusses the potential adoption of a social healthcare system, which relates to I1 (Political Regime) as it advocates for public ownership (socialism). It also touches on I3 (Economic Orientation) by implying government responsibility in healthcare (command economy). Additionally, promoting a collective social system aligns with I7 (Cultural Value - collectivism). Other dimensions are unrelated as the text focuses on healthcare policy without addressing state structure, ethics, religion, etc.","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1510,"The provided text is a title and hashtags related to an article about women's rights in environmental law from 1972 to today. There is no substantive content in the input text that explicitly or implicitly reveals ideological stances across the defined dimensions (I1-I12). The mention of 'women’s rights' and environmental law could theoretically relate to dimensions like I4 (Economic Equality) or I12 (Personal Right), but without specific arguments, policy positions, or value judgments in the text, no ideological leaning can be confidently inferred. All dimensions are marked as unrelated due to insufficient information.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1511,"The text emphasizes protecting individual rights (reproductive, LGBTQ+, voting) which relates to I5 (Ethical Liberalism - Left) and I12 (Individual Right - Right). It advocates for electoral change (electing Democratic Governors) to achieve social goals, aligning with I10 (Reformism - Right). The focus on fair distribution of rights connects to I11 (Result Justice - Left). Other dimensions (I1, I2, I3, I4, I6, I8, I9) are unrelated as they don't address economic systems, state structure, religion, diplomacy, or military issues.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 3, 1, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1512,"The text discusses a map of the UkraineWar and Russia's oil/gas export network, focusing on geopolitical analysis rather than ideological stances. None of the provided dimensions (I1-I12) are directly addressed. The text is descriptive and lacks explicit references to political regimes, economic systems, cultural values, or other ideological aspects outlined in the detection framework. All dimensions are unrelated as the content is neutral and fact-oriented.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1513,"The text expresses frustration with the healthcare system in America, particularly regarding access to COVID-19 testing and insurance coverage. This relates to I1 (Political Regime) and I3 (Economic Orientation) as it critiques the private, market-driven healthcare system (Right-leaning Capitalism). It also touches on I12 (Personal Right) by highlighting systemic failures in protecting individual healthcare rights, leaning toward Social Responsibility (Left). Other dimensions (I2, I5, I6, I8, I9, I10, I11) are unrelated. I4 (Economic Equality) and I7 (Cultural Value) are marginally related but lack explicit stances.","[3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1514,"The text discusses the injustice related to George Floyd's case, emphasizing collective responsibility and the need to oppose such injustices. This relates to Cultural Value (I7) as it implies a collectivist stance ('We should never be okay...'). It also touches on Justice Orientation (I11) by highlighting unfair treatment (Result Justice) and Personal Right (I12) by prioritizing social responsibility over individual rights. Other dimensions (I1-I6, I8-I10) are unrelated as the text does not address political regimes, economic systems, ethical issues, etc.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1515,"The text emphasizes protecting a woman's right to reproductive health decisions, which relates to **I5 (Ethical Pursuit)**. This stance supports sexual liberation and abortion rights, aligning with *Ethical Liberalism* (Left). Additionally, the focus on individual autonomy in healthcare decisions touches on **I12 (Personal Right)**, prioritizing *Individual Right* (Right). Other dimensions (e.g., Political Regime, Economic Orientation) are unrelated to the text's context.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1516,"The text discusses stock performance and investment advice, focusing on market reactions and personal investment strategies. It does not address any of the ideological dimensions related to political regimes, state structures, economic systems, ethical values, cultural collectivism vs individualism, or other specified ideological aspects. All dimensions are unrelated as the content is centered around financial markets and individual investment decisions without ideological implications.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1517,"The text emphasizes gender-balanced representation in Parliament, which relates to I4 (Econimic Equality) as it advocates for outcome equality by ensuring equal representation. It also touches on I5 (Ethical Pursuit) by supporting gender sensitivity, aligning with ethical liberalism. I7 (Cultural Value) is related as the focus on collective representation reflects collectivism. Participation in the Inter-Parliamentary Union (I8) indicates a globalist diplomatic strategy. I11 (Justice Orientation) is linked through the emphasis on result justice in fair distribution. I12 (Personal Right) leans toward social responsibility by prioritizing societal representation over individual rights. Other dimensions (I1, I2, I3, I6, I9, I10) are unrelated as the text does not address political regimes, economic systems, religion, military, or methods of social change.","[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1518,"The text criticizes the outsourcing of manufacturing jobs, which relates to Economic Orientation (I3) favoring government intervention (Left). It highlights harm to workers, pointing to Economic Equality (I4) as Outcome Equality (Left). The focus on collective harm to workers aligns with Collectivism (I7, Left). Opposition to global economic policies reflects Isolationism in Diplomatic Strategy (I8, Right). The critique of elite decisions impacting vulnerability suggests Result Justice (I11, Left). Other dimensions are unrelated.","[0, 0, 1, 1, 0, 0, 1, 3, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
1519,"The text criticizes liberalism and Democrats, associating them with negative outcomes. The hashtag #LiberalismIsAMentalDisease directly opposes ethical liberalism (I5), aligning with ethical conservatism (Right). The mention of 'playing God' and the general tone suggest a rejection of progressive ethical values. Other dimensions like political regime (I1), economic orientation (I3), or military force (I9) are unrelated as the text focuses on cultural and ethical critiques rather than economic systems, state structure, or foreign policy.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1520,"The text discusses the ongoing documentation of equipment losses in the Russia-Ukraine war but does not explicitly express ideological stances related to the provided dimensions. The focus is on factual reporting of destruction and damage, without commentary on political regimes, economic systems, ethical values, or other ideological dimensions. All dimensions are unrelated as the text does not reveal a clear left, right, or center stance in any of the specified categories.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1521,"The text discusses Ukrainian farmers repurposing a Russian military tank, highlighting resistance against Russian aggression. This relates to I8 (Diplomatic Strategy) as the hashtags #StopRussia and #StandWithUkraine suggest support for international solidarity (Globalism, Left). I9 (Military Force) is relevant because the opposition to Russia's militaristic actions aligns with Pacifism (Right). I10 (Social Development) is related as the direct action of repurposing the tank reflects Revolutionism (Left). Other dimensions (I1-I7, I11-I12) are unrelated as the text does not address economic systems, cultural values, ethical issues, or justice frameworks.","[0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1522,"The text criticizes corporate support for expanding transgender rights, particularly regarding access to women's spaces and redefining the term 'woman.' This relates to **I5 (Ethical Pursuit)**, where the opposition to redefining gender norms aligns with *Ethical Conservatism* (Right). It also touches on **I7 (Cultural Value)** by prioritizing collective identity (women's rights) over individual transgender rights, reflecting *Collectivism* (Left). Additionally, the emphasis on restricting speech to protect women's spaces relates to **I12 (Personal Right)**, favoring *Social Responsibility* (Left) over individual rights. Other dimensions (I1, I2, I3, I4, I6, I8, I9, I10, I11) are unrelated.","[0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1523,"The text discusses collaboration between companies to promote digital and low-carbon transformation in the industry, focusing on sustainability and blockchain technology. None of the detection dimensions (I1-I12) are directly related to the content, as the text does not address political regimes, state structures, economic equality, ethical pursuits, church-state relations, cultural values, diplomatic strategies, military force, social development methods, justice orientation, or personal rights. The discussion centers on technological and environmental initiatives without ideological stances in the provided dimensions.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
1524,"The text criticizes capitalist entities (hedge fund capitalists) and fascist groups, aligning with leftist views on Political Regime (I1: Socialism) and Economic Orientation (I3: Command Economy). It emphasizes collective issues (indigenous women, pre-Columbian natives) reflecting Collectivism (I7: 1). The use of 'woke' relates to Ethical Liberalism (I5: 1) and Social Development through direct action (I10: 1). Highlighting outcome equality for indigenous women (I4: 1) and result justice (I11: 1) supports left stances. The confrontation with fascists suggests Militarism (I9: 1). Other dimensions (I2, I6, I8) are unrelated.","[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1525,"The text promotes a fundraiser for the Minnesota Freedom Fund in support of #BLM, which relates to dimensions addressing social equality and collective responsibility. I4 (Economic Equality) is Left (1) as it emphasizes outcome equality through supporting marginalized groups. I7 (Cultural Value) is Left (1) due to the collectivist nature of advocating for systemic change. I11 (Justice Orientation) is Left (1) as it aligns with result justice by addressing systemic inequities. I12 (Personal Right) is Left (1) as the focus is on social responsibility to support the cause. Other dimensions (I1, I2, I3, I5, I6, I8, I9, I10) are unrelated as the text does not discuss political regimes, state structures, economic systems, ethical issues, religion, diplomacy, military, or social development strategies.","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1526,"The text emphasizes social responsibility (I12) by highlighting responsible fathers fulfilling their family roles, aligning with collectivism (I7) where individuals are seen as part of a social collective (family). Other dimensions (I1-I6, I8-I11) are unrelated as the text focuses on personal responsibility and family roles without addressing political regimes, economy, ethics, etc.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
1527,"The text discusses the suicides of Capitol Hill police officers involved in protecting the Capitol during the 'Trump rioters' event, implying skepticism about the official narrative. This relates to **I9 (Military Force)** indirectly, as it touches on distrust in authority (potentially militarism's role in maintaining political power), but does not explicitly advocate militarism or pacifism. Other dimensions (e.g., political regime, economic systems, cultural values) are unrelated. The text does not clearly align with left/right stances on any dimension.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1528,"The text primarily discusses a personal achievement related to a book release and a speaking event, with hashtags indicating genres. There is no explicit mention or implication related to political regimes, state structures, economic systems, equality, ethical stances, church-state relations, cultural values beyond personal success, diplomatic strategies, military policies, social development approaches, justice orientations, or personal rights vs. responsibilities. All dimensions are unrelated as the content focuses on personal experience and literary genres without ideological stance.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1529,"The text discusses reproductive rights and the Women's Health Protection Act, which relates to Ethical Pursuit (I5) as it supports abortion rights (Left: Ethical Liberalism). It emphasizes individual rights to healthcare, aligning with Individualism (I7, Right). The legislative approach to protect rights reflects Reformism (I10, Right). The focus on ensuring access to abortion relates to Result Justice (I11, Left). Protecting reproductive rights highlights Individual Right (I12, Right). Other dimensions (I1-I4, I6, I8-I9) are unrelated as they do not address political regime, state structure, economy, church-state relations, diplomacy, or military.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 3, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3]"
1530,"The text criticizes the federal government's handling of border issues, specifically under the Biden administration, and calls out Democrats for lack of response. This relates to **I2 (State Structure)** as it implies a preference for state authority or dissatisfaction with federal-centralized management (leaning toward Federalism/Right). Other dimensions (I1, I3-I12) are unrelated to the content, which focuses on border policy and political blame rather than economic systems, equality, ethics, religion, cultural values, diplomacy, military, social development, justice, or personal rights.","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1531,"The text criticizes the leader of the free world for not addressing perceived tyranny in Canada, specifically referencing the 2022 trucker protests against COVID-19 mandates. This relates to:
- **I7 (Cultural Value)**: Emphasis on individual freedom (""#TruckersForFreedom2022"") aligns with *Individualism* (Right, label 3).
- **I10 (Social Development)**: Support for direct action (protests) reflects *Revolutionism* (Left, label 1).
- **I12 (Personal Right)**: Focus on protecting individual rights over social responsibility (""#IStandWithTheTruckers"") aligns with *Individual Right* (Right, label 3).
Other dimensions (I1-I6, I8-I9, I11) are unrelated.","[0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]"
1532,"The text discusses foreign interference and disinformation aimed at undermining Canada's democratic institutions. This relates to **I8 (Diplomatic Strategy)** as it implies a need for international engagement to counter foreign threats (Globalism, Left). Other dimensions (I1-I7, I9-I12) are unrelated as the text does not address economic systems, state structure, cultural values, military action, or social development strategies directly.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1533,"The text emphasizes support for #BlackLivesMatter, advocating for immediate social change and solidarity with the movement. This relates to several dimensions: I4 (Economic Equality - Left: Outcome Equality, as it stresses equal treatment and systemic change), I5 (Ethical Liberalism - Left: supporting progressive social movements), I7 (Collectivism - Left: prioritizing collective action for social justice), I10 (Revolutionism - Left: urgency for direct action), I11 (Result Justice - Left: focus on fair outcomes), and I12 (Social Responsibility - Left: emphasizing collective responsibility over individual rights). Other dimensions (I1, I2, I3, I6, I8, I9) are unrelated.","[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0]"
1534,"The text emphasizes collaboration between political parties (Republicans and Democrats) to address the pandemic crisis, highlighting collectivism (I7) by suggesting unified efforts ('row our oars together'). It also stresses social responsibility (I12) over individual rights by prioritizing collective action for public health and economic recovery. Other dimensions (I1-I6, I8-I11) are unrelated as the text does not discuss political regimes, economic structures, ethical issues, or other specified topics.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
1535,"The text discusses the harassment faced by female colleagues advocating for single-sex spaces, which relates to ethical conservatism (I5-Right) as it emphasizes restricting individual behavior based on moral norms. It also touches on collectivism (I7-Left) by prioritizing collective social norms over individual autonomy. The mention of supporting their right to speak aligns with social responsibility (I12-Left) over individual rights. The focus on fairness in treatment (result justice, I11-Left) is implied. Other dimensions (I1, I2, I3, I4, I6, I8, I9, I10) are unrelated.","[0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1536,"The text advocates for abolishing the monarchy, emphasizing anti-democratic institutions and unearned privilege. This relates to **I2 (State Structure)** as it opposes centralized hereditary power (monarchy) but does not explicitly endorse federalism. **I4 (Economic Equality)** is addressed through criticism of inherited privilege, aligning with left-leaning 'Outcome Equality'. **I6 (Church-State Relations)** is indirectly relevant due to the monarchy's historical ties to religious authority, favoring secularism. **I7 (Cultural Value)** leans toward individualism by rejecting collectivist traditions tied to monarchy. **I10 (Social Development)** supports revolutionary change ('abolish'), aligning with left-leaning Revolutionism. **I11 (Justice Orientation)** critiques systemic unfairness, emphasizing Result Justice. Other dimensions (I1, I3, I5, I8, I9, I12) are unrelated.","[0, 0, 0, 1, 0, 1, 3, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1537,"The text discusses the commemoration of the Women’s Right to Vote and the digitization of historical suffrage documents. This primarily relates to **I12 (Personal Right)** as it emphasizes the protection and recognition of individual rights (specifically women's suffrage). The mention of suffrage aligns with the *Individual Right* (Right) stance. Other dimensions (e.g., Political Regime, Economic Orientation) are unrelated to the text’s focus on historical rights preservation.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1538,"The text discusses economic issues related to inflation and stagflation, suggesting cutting ethanol production, which relates to Economic Orientation (I3) as it implies government intervention in economic decisions. The mention of Ukraine and Russia with hashtags like #UkraineWar could relate to Diplomatic Strategy (I8) and Military Force (I9), but the text does not explicitly advocate for globalism/isolationism or militarism/pacifism. The call to 'buy food now' and adjust ethanol production hints at a gradual approach to economic changes, aligning with Reformism (I10). Other dimensions (I1, I2, I4-I7, I11-I12) are unrelated as the text does not address political regime, state structure, equality, ethics, cultural values, justice, or personal rights.","[0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1539,"The text primarily addresses the issue of abortion, which relates to the Ethical Pursuit (I5) dimension. The derogatory comment towards pro-life individuals suggests a stance in favor of ethical liberalism (Left), as it criticizes those who oppose abortion. Other dimensions such as Political Regime (I1), State Structure (I2), Economic Orientation (I3), etc., are unrelated to the text's content.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1540,"The text critiques the oil industry's reliance on carbon capture while continuing drilling, suggesting skepticism towards market-driven solutions (I3: Command Economy) and implying a need for collective responsibility over individual corporate interests (I7: Collectivism). It questions the effectiveness of current strategies, hinting at a need for more direct action (I10: Revolutionism). The focus on environmental impact and corporate responsibility relates to Social Responsibility (I12). Other dimensions like I1 (Political Regime) are touched upon by critiquing capitalist-driven environmental harm. I11 (Result Justice) is relevant as the text emphasizes actual climate outcomes over procedural efforts. I2, I4-I6, I8, I9 are unrelated as the text doesn't address state structure, equality, ethics, religion, diplomacy, or military.","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1541,"The text discusses opposing Republicans' 'anti-choice agenda' and supporting 'pro-choice Democrats' to defend freedoms, primarily related to Ethical Pursuit (I5) as it addresses abortion rights, aligning with Ethical Liberalism (Left). The emphasis on defending freedoms also relates to Personal Right (I12), supporting Individual Right (Right). Cultural Value (I7) is relevant due to the focus on individual choice, aligning with Individualism (Right). Other dimensions (I1-I4, I6, I8-I11) are unrelated as the text does not address political regimes, economic policies, church-state relations, etc.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1542,"The text highlights the contradiction in US policies regarding international cooperation in space programs. It criticizes the US for prohibiting cooperation with China's space industry while questioning China's exclusion of the US. This primarily relates to **I8 (Diplomatic Strategy)**. The US's isolationist approach (prohibiting cooperation) aligns with the *right* (Isolationism), while the implied critique of this hypocrisy suggests a preference for *left* (Globalism). Other dimensions (e.g., I1, I3, I9) are unrelated to the text's focus on diplomatic strategy and international engagement.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
1543,"The text criticizes Herschel Walker's stance on banning abortion in all cases, which relates to the Ethical Pursuit dimension (I5). The opposition to strict abortion bans aligns with Ethical Liberalism (Left), supporting individual choice on issues like abortion. Other dimensions such as Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), Justice Orientation (I11), and Personal Right (I12) are unrelated as the text focuses solely on abortion policy without addressing those aspects.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1544,"The text calls for a boycott against Russian authors who haven't publicly condemned their government's actions, reflecting a stance on international engagement (I8: Globalism, left) by advocating collective pressure. It emphasizes collective responsibility (I7: Collectivism, left) by holding individuals accountable based on their national identity. The demand for social responsibility over individual rights (I12: Social Responsibility, left) is evident. Other dimensions (e.g., Political Regime, Military Force) are unrelated as the focus is on diplomatic and cultural pressure, not economic systems or military strategies.","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]"
1545,"The text emphasizes government action to protect people during the COVID-19 crisis, highlighting collectivism (I7: Left) by prioritizing societal welfare. The urgency ('do something about it') aligns with Revolutionism (I10: Left) advocating direct action. The call to 'hold accountable' stresses Social Responsibility (I12: Left) over individual rights. Other dimensions (I1-I6, I8-I9, I11) are unrelated as the text focuses on public health response without addressing economic systems, ethics, diplomacy, or justice frameworks explicitly.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
