index,reason,prediction,label
1380,"The text criticizes an abortion ban and emphasizes women's autonomy, indicating a stance favoring abortion rights. This directly relates to Ethical Pursuit (I5), aligning with Ethical Liberalism (support for abortion rights). It also centers on protecting individual rights—""forcing women to live under"" the ban—so Personal Right (I12) aligns with Individual Right. Additionally, by highlighting that the law was enacted before women could vote, the text questions the legitimacy of the decision-making process, which connects to Justice Orientation (I11) and favors Procedural Justice. Other dimensions (political regime, state structure, economic orientation/equality, church-state relations, cultural value, diplomacy, military force, social development) are not addressed.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1381,"The text criticizes religiously motivated abortion bans and calls for gun bans/reform and universal healthcare. This clearly signals Ethical Liberalism (support for abortion rights) under I5. It also rejects religious doctrine as a basis for public policy, indicating Secularism under I6. Advocacy for gun control and universal healthcare emphasizes collective wellbeing over individual liberties, reflecting Collectivism (I7) and prioritizing Social Responsibility over Individual Rights (I12). Universal healthcare implies government intervention/provision in a key sector, making the text related to Economic Orientation (I3) but not explicitly endorsing a full command economy, so Center (2). Universal healthcare aims at equal access to healthcare, aligning with Opportunity Equality rather than enforced equal outcomes, so I4 is Right (3). The text does not address ownership of the means of production (I1), state structure (I2), foreign policy (I8), international military force (I9), methods of social change like revolution vs gradual reform (I10), or justice frameworks (I11), so those are unrelated.","[0, 0, 2, 3, 1, 1, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0]"
1382,"The text criticizes labeling the Ukraine/Russia conflict as a civil war and asserts it is an invasion, focusing on international aggression and accountability. This reflects an internationalist perspective on foreign affairs, aligning with Globalism (I8). There is no explicit stance on economic systems (I1, I3, I4), state structure (I2), ethical/social issues (I5), church-state relations (I6), cultural value (I7), use of military force (I9), approaches to social change (I10), justice orientation (I11), or personal rights vs responsibilities (I12). The derogatory remark about being a “puppet” of Putin is political rhetoric but does not map to the other listed dimensions.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1383,"The text criticizes Republicans/Trump for seeking a large, discretionary, and secretive bailout for CEOs and major corporations, with Democrats objecting. This indicates two relevant dimensions: (I4) Economic Equality, because the objection is to funds being directed to elites (aligning with Outcome Equality—favoring more equitable distribution rather than elite capture); and (I11) Justice Orientation, because the phrase ""secretly dole it out at their discretion"" highlights concern about transparency and rule-bound decision-making, aligning with Procedural Justice. Other dimensions (I1 ownership model, I2 state structure, I3 command vs market, I5 social ethics, I6 church-state, I7 cultural value, I8 diplomacy, I9 military, I10 revolution vs reform, I12 personal rights vs responsibility) are not addressed by the text.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1384,"The text conveys a strong partisan critique of the Trump/Pence/GOP administration, describing its words and actions as evil. However, it does not articulate positions on the specified ideological dimensions (e.g., ownership of production, central vs federal power, command vs market economy, equality of outcome vs opportunity, ethical liberalism vs conservatism, church-state relations, collectivism vs individualism, global vs isolationist foreign policy, militarism vs pacifism, revolution vs reform, result vs procedural justice, social responsibility vs individual rights). Therefore, all dimensions are unrelated based on the content provided.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1385,"The text expresses opposition to a federal abortion ban and concern about overturning legal precedents that protect civil rights. This clearly signals Ethical Liberalism (I5) by supporting abortion rights. It emphasizes the protection of civil rights and individual autonomy, aligning with Individual Right (I12) and Individualism (I7). The reference to legal precedents suggests a focus on fair legal procedures, indicating Procedural Justice (I11). There is no explicit stance on state structure (I2), church-state relations (I6), political regime (I1), economic orientation (I3), economic equality (I4), diplomatic strategy (I8), military force (I9), or social development strategy (I10).","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 3, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1386,"The text condemns a patriarchal “gender ideology” that seeks to make women subservient and deprive them of rights, and calls for fighting against it. This clearly relates to Personal Right (I12) by emphasizing protection of individual rights for women (Individual Right). It also aligns with Ethical Pursuit (I5) in opposing restrictive moral norms and supporting women’s autonomy (Ethical Liberalism). The call to “fight against” indicates a preference for direct action to achieve social change, relating to Social Development (I10) as Revolutionism. Justice Orientation (I11) is implicated through a concern for fair treatment and protection of women from subordination and danger, which fits Result Justice. Cultural Value (I7) relates by prioritizing individual autonomy over subordination to a collective patriarchal order, indicating Individualism. Economic equality (I4) is tangentially implied (women should have equal rights), but the text does not specify outcome vs opportunity, so it is related but centered. Other dimensions—Political Regime (I1), State Structure (I2), Economic Orientation (I3), Church-State Relations (I6), Diplomatic Strategy (I8), and Military Force (I9)—are not addressed.","[0, 0, 0, 2, 1, 0, 3, 0, 0, 1, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1387,"The text urges citizens to actively engage and hold government and justice institutions accountable during crises, emphasizing collective civic responsibility and direct action rather than passivity. This relates to I10 (Social Development) by advocating noticeable, immediate civic action (Revolutionism) while still respecting institutions (“let them do their jobs”). It strongly reflects I12 (Personal Right) by prioritizing social responsibility over individual rights, and I7 (Cultural Value) by framing citizens as part of a collective that must act together. References to “institutions of govt & justice” do not take a stance on Result vs Procedural Justice (I11) and the text does not address the other dimensions (I1, I2, I3, I4, I5, I6, I8, I9).","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0]"
1388,"The text is a brief call to end racism, hate, and violence, referencing the killings of Ahmaud Arbery and George Floyd and demanding justice. It does not address economic systems (I1, I3, I4), state structure (I2), ethical issues like sexuality/abortion (I5), church–state relations (I6), individualism vs collectivism (I7), foreign policy (I8), or interstate military force (I9). It also does not specify approaches to social change (revolutionary vs gradual) (I10) or weigh individual rights against social responsibilities (I12). It is most directly related to justice orientation (I11): the emphasis on “justice for George Floyd” and “This should stop. Right now.” suggests an outcome-focused desire for accountability and equitable treatment rather than an emphasis on procedural fairness alone, aligning with Result Justice.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
1389,"The text expresses distress over an abortion ban coinciding with a pregnancy ultrasound, implying opposition to restricting abortion and a preference for access to it. This directly reflects a stance in Ethical Pursuit (I5), aligning with Ethical Liberalism (support for abortion rights against moralistic restrictions). It also implies an emphasis on personal autonomy in reproductive decisions, aligning with Individual Right in the Personal Right dimension (I12). No clear indications are present regarding political regime, state structure, economic orientation, economic equality, church–state relations, broader cultural collectivism/individualism, foreign policy, military force, strategy of social change, or justice orientation.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1390,"The text is an art-related progress update and a set of hashtags about sketching, inking, film noir aesthetics, crime/gangsters as themes, and retro style. It does not express positions on political regime, state structure, economic orientation or equality, ethical issues, church-state relations, cultural values, foreign policy, military force, social change strategies, justice principles, or personal rights/responsibilities. All listed ideology dimensions are unrelated to the content.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1391,"The text praises President Biden’s CHIPS Act and other Democratic legislation for creating jobs, strengthening supply chains, and improving national security, framing government-led industrial policy as beneficial. This directly relates to Economic Orientation (I3), showing support for state-guided economic intervention without rejecting markets—indicative of a mixed approach (center). It also implies a preference for change through formal legislation rather than disruptive action, aligning with Reformism in Social Development (I10). The content does not express positions on ownership of the means of production (I1), distribution of power between central and constituent governments (I2), economic equality (I4), ethical liberalism/conservatism (I5), church–state relations (I6), individualism vs collectivism (I7), globalism vs isolationism (I8), militarism vs pacifism (I9), justice orientation (I11), or personal rights vs social responsibility (I12).","[0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0]"
1392,"The text criticizes the lack of media attention to the US Virgin Islands after Hurricane Maria and attributes this neglect to the population being predominantly Black, invoking #BlackLivesMatter. This expresses a concern for fair outcomes (equal treatment/attention across groups), which directly aligns with I11 (Justice Orientation) on the Result Justice side. No explicit positions are stated on political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), ethical issues like sexual liberation or abortion (I5), church-state relations (I6), collectivism vs individualism (I7), diplomacy (I8), militarism (I9), social change pace (I10), or personal rights vs responsibilities (I12), so those are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1393,"The text criticizes Meloni’s party for opposing an EU Parliament report condemning Hungary’s democratic backsliding and urges foreign press to stop portraying Meloni as a moderate who won’t undermine democratic institutions in Italy and Europe. This indicates support for upholding democratic norms through supranational (EU) scrutiny and coordination, reflecting an internationalist perspective. Thus, it is related to Diplomatic Strategy (I8) and leans toward Globalism. The text does not address ownership of production (I1), internal state power distribution (I2), economic decision-making (I3), equality frameworks (I4), cultural/ethical issues (I5), religion-state relations (I6), individual vs collective value (I7), use of military force (I9), methods of social change (I10), justice framework specifics (I11), or emphasis on rights vs responsibilities (I12), so those dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1394,"The text is a pop-culture joke about supporting a female character’s choices even if they are morally questionable. It implicitly favors permissiveness toward individual behavior rather than restricting it by moral or religious norms, which aligns with Ethical Liberalism (I5). It also explicitly foregrounds support for women’s rights—and even their 'wrongs'—which emphasizes individual agency over social responsibility, aligning with Individual Right (I12). The statement does not address economic systems, state structure, market vs command economy, equality models, church-state relations, collectivism vs individualism in a societal sense, foreign policy, militarism, methods of social change, or justice frameworks; those dimensions are unrelated.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1395,"The text describes a street protest against the Supreme Court’s Dobbs decision, with signs supporting abortion rights. This clearly signals Ethical Liberalism (I5) by endorsing reproductive freedom and opposing restrictions on abortion. The slogan “No one is free when others are oppressed” frames the issue in terms of collective solidarity, indicating a collectivist orientation (I7), and emphasizes substantive outcomes/freedom rather than deference to procedural authority, aligning with Result Justice (I11). The act of public protest constitutes direct, noticeable action to drive social change, reflecting Revolutionism (I10). The abortion-rights framing also centers bodily autonomy and personal freedoms, indicating an emphasis on Individual Rights (I12). No stance is expressed regarding political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), church-state relations (I6), diplomacy (I8), or militarism (I9).","[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 3]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
1396,"The text condemns racist behavior in the context of the Capitol Hill violence involving Trump supporters, expressing a socially liberal, anti-racist stance. This directly relates to Ethical Pursuit (I5), aligning with ethical liberalism. It also reflects a concern with discriminatory outcomes (labeling something ""blatant racism""), which aligns with Result Justice (I11). The mention of racism touches on equality concerns but does not specify whether equality of outcome or opportunity is preferred, so Economic Equality (I4) is related but indeterminate (center). Other dimensions—Political Regime (I1), State Structure (I2), Economic Orientation (I3), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), and Personal Right (I12)—are not clearly addressed.","[0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
1397,"The text strongly condemns ""Right-Wingers"" for promoting white privilege, segregation, heteronormativity, and the oppression of women, which indicates support for liberal social norms and personal freedoms. This maps clearly to Ethical Pursuit (I5) on the left (Ethical Liberalism), as it rejects restricting behavior based on moral or traditional doctrines. The author also labels them ""anti-freedom,"" signaling an emphasis on protecting individual liberties, which aligns with Personal Right (I12) on the right (Individual Right) within this schema. Other dimensions are not explicitly addressed: no stance on socialism vs capitalism (I1), centralism vs federalism (I2), command vs market economy (I3), specific equality model (I4) beyond a general anti-discrimination sentiment, church-state relations (I6), collectivism vs individualism as a societal organizing value (I7), globalism vs isolationism (I8), militarism vs pacifism (I9), revolutionism vs reformism (I10), or result vs procedural justice (I11).","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1398,"The text is a partisan accusation alleging coordination between Putin and U.S. right-wing figures/media in the context of a trucker strike, the Russia–Ukraine situation, and the Olympics. It does not express positions on public vs. private ownership (I1), central vs. federal state structure (I2), command vs. market economy (I3), outcome vs. opportunity equality (I4), ethical liberalism vs. conservatism (I5), church–state relations (I6), collectivism vs. individualism (I7), globalism vs. isolationism as a policy stance (I8), militarism vs. pacifism (I9), revolution vs. reform (I10), result vs. procedural justice (I11), or social responsibility vs. individual rights (I12). Mentions of international events do not articulate a diplomatic strategy stance. Thus all dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
1399,"The text is a hostile denunciation of Republicans focused on rights and personal autonomy. It explicitly criticizes attempts to “control a women’s body,” signaling support for abortion rights and sexual autonomy, which aligns with Ethical Liberalism (I5). It emphasizes that freedom of speech and the right to vote should apply to everyone, indicating a strong preference for protecting individual rights over social responsibility (I12) and for equal treatment in outcomes (I11’s Result Justice, since the complaint is about rights being applied only to one group rather than fairly distributed). The focus on bodily autonomy and speech also reflects Individualism (I7), valuing the individual over collective moral restrictions. Other dimensions like economic regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), church-state relations (I6), diplomacy (I8), military force (I9), and social development strategy (I10) are not substantively addressed; while the phrase “should go extinct” is extreme, it does not specify a method of social change and thus doesn’t clearly map to revolutionism vs reformism.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1400,"The quote focuses on bipartisan legislative negotiation to amend a bill and reach agreement within normal institutional processes. This reflects a preference for achieving change through established, incremental means rather than direct or radical action, aligning with Reformism under Social Development (I10). It does not address ownership of production (I1), state structure (I2), economic systems (I3), equality conceptions (I4), ethical/cultural issues (I5, I7), church-state relations (I6), foreign policy (I8), use of military force (I9), justice frameworks (I11), or personal rights vs responsibilities (I12), so those dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1401,"The text praises President Biden signing the CHIPS Act to secure supply chains and national security, and highlights a large private investment by Micron in U.S. chip manufacturing. Related dimensions: I3 Economic Orientation is implicated because the CHIPS Act represents government-directed industrial policy and subsidies guiding a strategic sector, indicating a mixed approach between command and market (label 2). I8 Diplomatic Strategy is implicated because onshoring and securing domestic supply chains to enhance national security suggests reducing reliance on international entanglements—an isolationist tilt (label 3). I10 Social Development is implicated since the change is pursued through formal legislation and planned investment rather than direct disruptive action, reflecting reformism (label 3). I1 Political Regime relates insofar as the text positively references private corporate investment and does not advocate public ownership, aligning with capitalism (label 3). Unrelated dimensions: I2 State Structure, I4 Economic Equality, I5 Ethical Pursuit, I6 Church-State Relations, I7 Cultural Value, I9 Military Force, I11 Justice Orientation, and I12 Personal Right are not addressed in the text.","[3, 0, 2, 0, 0, 0, 0, 3, 0, 3, 0, 0]","[0, 0, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
1402,"The text criticizes conservatives, Republicans, and moderate Democrats for supporting austerity and massive tax cuts, arguing these choices undermined government capacity and led to poor COVID-19 response. This shows a preference for stronger public investment and state capacity over austerity, engaging the Economic Orientation dimension (I3) but without endorsing centralized economic planning; thus it is related but not clearly left or right on command vs market planning. The moral framing—that those who drained resources lack authority to complain—emphasizes collective responsibility to maintain public institutions, aligning with Social Responsibility (I12). The text does not address public vs private ownership (I1), central vs federal power distribution (I2), equality of outcomes vs opportunity (I4), social moral issues (I5), church-state relations (I6), collectivism vs individualism (I7) explicitly, foreign policy (I8), militarism vs pacifism (I9), revolution vs reform (I10), or result vs procedural justice (I11).","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
1403,"The text criticizes current immigration policies as dangerous and calls for being tougher on immigration, prioritizing Americans' safety. This expresses a preference for stricter borders and reduced openness, which aligns with an isolationist stance under Diplomatic Strategy (I8). The post does not discuss ownership of production (I1), state structure (I2), economic planning (I3), equality frameworks (I4), culture-war ethical issues like abortion or same-sex marriage (I5), church-state relations (I6), individual vs collective moral primacy (I7), use of military force between states (I9), revolutionary vs gradual change (I10), justice framework (I11), or the balance between social responsibilities and individual rights in a general sense (I12). Therefore, only I8 is related and leans right/isolationist; the rest are unrelated.","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
1404,"The text is a brief description of Kamala Harris’s meeting and planned actions, specifically mentioning “moves she’s making on voting rights and maternal health.” This directly relates to Personal Right (I12), since voting rights concern the protection of individual political rights, and to Justice Orientation (I11), since voting rights are tied to fair electoral procedures (procedural justice). However, the text does not express a clear stance favoring either individual rights over social responsibility (I12) or result justice over procedural justice (I11), so these dimensions are marked as related but neutral (Center). The reference to maternal health lacks explicit framing around ethical liberalism vs conservatism (e.g., abortion policy), equality of outcome vs opportunity, or other listed dimensions. No content indicates positions on political regime, state structure, economic orientation, church–state relations, cultural values, diplomacy, military force, or social change strategies. Therefore, all other dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1405,"The text criticizes racist behavior among Capitol Hill officers and specifically highlights that Black officers’ complaints were ignored, focusing on unfair institutional decision-making. This aligns with the Justice Orientation dimension, emphasizing procedural fairness (authorities making fair decisions). There is no stance expressed on ownership or economic systems (I1, I3), state structure (I2), economic equality (I4), ethical issues like sexuality or abortion (I5), church-state relations (I6), cultural collectivism vs individualism (I7), foreign policy (I8), international military force (I9), strategies for social change (I10), or rights vs responsibilities (I12).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
1406,"The text is an announcement promoting a resource and live discussion to support undocumented immigrants pursuing graduate education. It emphasizes inclusive access to education for a marginalized group rather than outcomes or quotas, making it related to Economic Equality (I4) with a stance toward Opportunity Equality. It also implicitly prioritizes the ability of individuals (undocumented folks) to make educational choices and access resources, aligning with Personal Right (I12) over social responsibility. There is no explicit content touching on political regime (I1), state structure (I2), economic orientation (I3), ethical issues like sexuality or abortion (I5), church-state relations (I6), collectivism vs individualism (I7), foreign policy (I8), military force (I9), social change methods (I10), or justice procedures vs outcomes (I11), so these are unrelated.","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1407,"The text is a social-media critique of perceived racism and “white savior” behavior in the context of George Floyd’s death. It does not address political-economic systems (I1–I4), ethical liberalism vs. conservatism on sexuality/abortion (I5), church–state relations (I6), collectivism vs. individualism as a general value orientation (I7), foreign policy (I8), use of military force (I9), strategies for social change (I10), or justice frameworks about procedure vs. outcomes (I11). The only dimension tangentially implicated is Personal Right (I12): the call for “true allies” and rejection of “self-appointed white saviours” emphasizes the responsibility of individuals (especially members of a dominant group) to act responsibly toward others, aligning with an emphasis on social responsibility over individual prerogative. Therefore, only I12 is coded as related and leaning toward Social Responsibility; all other dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1408,"The text advocates for abortion as a matter of bodily autonomy and women’s rights. This directly reflects Ethical Liberalism (I5) by supporting abortion rights and personal sexual/reproductive freedom. It also emphasizes individual autonomy over collective or partner claims, indicating Individualism (I7). The framing as a protected personal choice aligns with prioritizing Individual Rights (I12). The text does not address ownership or production systems (I1), state structure (I2), economic systems (I3), distributive equality (I4), religion’s role in the state (I6), foreign policy (I8), use of military force (I9), pace/method of social change (I10), or justice procedures vs outcomes (I11), so those are unrelated.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1409,"The text is a pro-choice statement emphasizing protection of abortion rights and women's lives. This directly relates to Ethical Pursuit (I5), as support for abortion aligns with Ethical Liberalism (Left). It also clearly emphasizes individual rights (“protect the right to abortion”), aligning with Personal Right (I12) on the Individual Right side (Right). The statement does not address ownership or class relations (I1), state structure (I2), economic decision-making models (I3), distributive vs opportunity equality (I4), church-state relations (I6), broader cultural individualism vs collectivism (I7), foreign policy (I8), military force (I9), methods of social change (I10), or justice as results vs procedures (I11), so those are unrelated.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]"
1410,"The text criticizes gender self-identification (“Self ID”) policies and defends sex-segregated women-only spaces, arguing for the right of women to exclude males from vulnerable/naked/sports areas. This positions the speaker within Ethical Conservatism (I5), favoring restrictions on individual behavior in line with traditional norms about sex-based boundaries. The framing emphasizes rights—specifically the right of women to exclude—indicating a related stance on Personal Right (I12) leaning toward Individual Right. The prioritization of group-defined norms (women-only spaces) over individual self-identification suggests a related position on Cultural Value (I7) leaning toward Collectivism. Other dimensions—political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), church-state relations (I6), diplomatic strategy (I8), military force (I9), social development strategy (I10), and justice orientation (I11)—are not addressed in the text.","[0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1411,"The text frames abortion as morally impermissible on religious grounds (“belongs to God”), strongly endorsing moral restrictions rooted in religious doctrine—this directly reflects Ethical Conservatism (I5). It rejects framing abortion as a woman’s “right,” privileging duties/responsibilities to protect life over individual autonomy, which aligns with Social Responsibility (I12). By denying the woman’s ownership and subordinating individual claims to a higher moral/religious authority, it also reflects Collectivism over Individualism (I7). Although religion is invoked, the text does not explicitly address the institutional relationship between church and state (I6), nor does it discuss political regime (I1), state structure (I2), economic orientation (I3), economic equality (I4), diplomacy (I8), military force (I9), social change strategy (I10), or justice framework (I11).","[0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1]"
1412,"The text expresses support for a woman's right to choose and criticizes the Religious Right for attacking pro-choice Catholics. This directly reflects Ethical Liberalism (I5) by endorsing abortion rights and opposing moral-religious restrictions. It also emphasizes individual autonomy and choice, aligning with Individual Right (I12) and Individualism (I7). The text does not discuss ownership of production (I1), state power distribution (I2), economic decision-making (I3), equality frameworks (I4), formal church-state institutional relations (I6), foreign policy (I8), use of military force (I9), methods of social change (I10), or justice procedures/outcomes (I11), so those dimensions are unrelated.","[0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1413,"The text is a brief thank-you message mentioning a social gathering, affection for a family, and hashtags #Mizzou and #BlackLivesMatter. While #BlackLivesMatter signals general support for a social movement, the message does not articulate any concrete positions on the specified dimensions: it does not discuss property ownership (I1), state power distribution (I2), economic planning or markets (I3), specific notions of equality (I4), cultural/moral policy issues (I5), church-state relations (I6), collectivism vs individualism (I7), foreign policy (I8), use of military force (I9), pace/means of social change (I10), result vs procedural justice trade-offs (I11), or emphasis on rights vs responsibilities (I12). Therefore, all dimensions are considered unrelated for this text.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1414,"The text strongly supports abortion rights (“a woman’s right to choose”), which aligns with Ethical Liberalism (I5: Left). It emphasizes protecting an individual right, indicating a stance prioritizing individual rights over social responsibility (I12: Right). The call to respond through voting points to change via electoral, institutional means rather than direct revolutionary action, reflecting Reformism (I10: Right). Mentions of Medicare and Social Security signal policy preferences but do not clearly express positions on ownership of the means of production (I1), command vs market decision-making (I3), or equality of outcome vs opportunity (I4). There is no clear stance on state structure/federalism (I2), church-state relations (I6), collectivism vs individualism as a broad cultural value (I7), foreign policy strategy (I8), use of military force (I9), or justice orientation framed as procedural vs result (I11).","[0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 3]","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3]"
1415,"The text describes the U.S. preparing sanctions against members of Russia's State Duma in response to Russia's war on Ukraine. This is a foreign policy action that reflects active international engagement, indicating a stance aligned with Globalism (I8). There is no discussion of ownership of production (I1), power distribution within the state (I2), how economic decisions should be made (I3), equality frameworks (I4), ethical/cultural issues (I5), church-state relations (I6), cultural individualism/collectivism (I7), use of military force (I9), methods of social change (I10), justice frameworks (I11), or personal rights vs responsibilities (I12). Therefore, these dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]"
1416,"The text discusses El Salvador’s strict anti-abortion laws and questions whether similar outcomes could occur in the US post-Roe, highlighting concern over women who miscarry being prosecuted and noting outrage from abortion rights groups. This directly relates to Ethical Pursuit (I5), where the stance aligns with ethical liberalism by implicitly supporting abortion rights and criticizing restrictive moral legislation. It also implicates Personal Right (I12), emphasizing protection of individual (women’s) rights over imposed social responsibilities. The focus on harsh outcomes (prosecuting miscarriages, long sentences) connects to Justice Orientation (I11), emphasizing the unfairness of results rather than procedural fairness. Other dimensions—political regime, state structure, economic orientation/equality, church-state relations, cultural value, diplomatic strategy, military force, social development—are not explicitly addressed in the text.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3]"
1417,"The text criticizes reliance on a service-based economy and advocates domestic self-sufficiency (""we need to produce 80% of what we consume""), implying support for protectionist or state-directed industrial policy rather than leaving outcomes to market forces. This aligns with a command/dirigiste orientation on I3. It also disparages imports (""junk from China,"" goods flown halfway around the world) and favors reducing international economic dependence, which reflects an isolationist stance on I8. The text does not address ownership of the means of production (I1), state structure (I2), equality (I4), ethics (I5), church-state relations (I6), cultural individualism/collectivism (I7), military force (I9), pace of social change (I10), justice orientation (I11), or personal rights vs responsibilities (I12).","[0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0]","[0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1418,"The text is a report on military developments in the Ukraine war, citing an assessment that Russia’s conventional forces may falter soon and noting fears of potential nuclear or chemical escalation. It does not express positions on ownership of property (I1), state structure (I2), economic systems or equality (I3–I4), ethical or cultural issues (I5, I7), church-state relations (I6), diplomatic orientation (I8), social change strategies (I10), justice frameworks (I11), or personal rights (I12). It is related to military force (I9) but presents no normative stance—neither advocating militarism nor endorsing pacifism—so it is best classified as centered/neutral while related.","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
