index,reason,prediction,label
1436,"The text criticizes the Republican party for favoring Russia over Ukraine and suggests they are acting against the interests of the USA and its allies. This relates to the dimension of Diplomatic Strategy (I8), where the stance is against globalism and leans towards isolationism or favoring specific foreign powers. The text does not provide clear stances on other dimensions such as Political Regime, State Structure, Economic Orientation, etc., making them unrelated.","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1437,"The text discusses military equipment and its use in the context of the Ukraine-Russia war, which is related to the dimension of Military Force (I9). The mention of Denmark delivering M72 EC LAWs to Ukraine suggests a stance that supports the use of military force to gain political or economic advantages, aligning with the right-wing perspective of Militarism. Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, social development, justice orientation, or personal right.","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1438,"The text discusses Facebook's outsourcing of censorship policy to the Atlantic Council and its influence on the Biden Administration's foreign policy, particularly regarding Russia and Ukraine. This relates to the dimensions of Diplomatic Strategy (I8) and Military Force (I9). The mention of a 'hawkish Russia-Ukraine policy' suggests a stance towards militarism and globalism, indicating a right-leaning position in these dimensions. Other dimensions are unrelated as they are not addressed in the text.","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1439,"The text describes the intense and chaotic situation in Mariupol during the Ukraine crisis, focusing on the severity of the fighting. However, it does not explicitly express any ideological stance related to the given dimensions. Therefore, all dimensions are marked as unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1440,"The text discusses the refusal to enforce an abortion ban, which relates to the dimension of Ethical Pursuit (I5). The stance expressed supports ethical liberalism, as it advocates for the protection of individuals' rights to seek abortions, aligning with the left side of this dimension. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1441,"The text emphasizes the importance of freedom and democracy, suggesting a stance against fascism and corruption. It calls for collective action to change the system, indicating a preference for revolutionism over reformism. The text does not explicitly discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, justice orientation, or personal rights, making these dimensions unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1442,"The text expresses support for the #BlackLivesMatter movement, which aligns with a stance on social justice and equality. This relates to the dimension of Justice Orientation (I11), where the focus is on Result Justice, advocating for fair treatment and distribution in social activities. The text does not directly address other dimensions such as Political Regime, State Structure, Economic Orientation, etc., making them unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1443,"The text primarily criticizes Cruz's approach to foreign policy and his treatment of supporters, suggesting a stance against misinformation and manipulation in political discourse. This relates to the dimension of Diplomatic Strategy (I8), where the text implies a preference for informed and rational foreign policy decisions over misleading narratives, aligning with a Globalism perspective. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1444,"The text primarily addresses issues related to personal rights and ethical pursuit, emphasizing the rights of women and critiquing societal views that prioritize the rights of a developing fetus over those of the woman. This relates to I5 (Ethical Pursuit) and I12 (Personal Right). The stance is critical of ethical conservatism and advocates for greater individual rights for women, aligning with ethical liberalism and individual rights. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, or justice orientation.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1445,"The text expresses a sentiment of loss and heartbreak among Black women, but it does not explicitly relate to any of the given ideological dimensions. The focus is on emotional and personal experiences rather than political, economic, or social ideologies.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1446,"The text expresses strong right-leaning views on several dimensions. It criticizes the current administration's handling of border security, suggesting a preference for stricter border controls and national security, which aligns with right-wing ideologies. The use of hashtags like #Americafirst and #MAGA indicates a nationalist and conservative stance. The text does not directly address dimensions like Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Ethical Pursuit (I5), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), Justice Orientation (I11), and Personal Right (I12), but the nationalist and conservative tone suggests a general right-leaning bias.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0]"
1447,"The text does not provide clear ideological stances on any of the given dimensions. It appears to be a personal reflection on health and well-being during the COVID-19 pandemic, without any explicit political, economic, or social ideological content.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1448,"The text discusses international cooperation and diplomatic strategy, particularly focusing on the partnership between Canada and the United States in response to geopolitical issues. This relates to the dimension I8 (Diplomatic Strategy), where the stance is clearly Globalism, as it emphasizes international collaboration and an international perspective in foreign policy. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]"
1449,"The text expresses a stance against military aggression and the targeting of civilians, which relates to the dimension of Military Force (I9). The mention of establishing a red line for regimes crossing boundaries suggests a diplomatic strategy leaning towards globalism (I8) to prevent such actions. The text does not directly address other dimensions, making them unrelated.","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
1450,"The text emphasizes the need for social change and the importance of listening to others' stories, which relates to the dimension of Social Development (I10) with a stance towards Revolutionism, indicating a desire for direct and noticeable action to achieve social goals. The mention of #BlackLivesMatter suggests a focus on justice and equality, which relates to Justice Orientation (I11) with a stance towards Result Justice, advocating for fair distribution and treatment in social activities. The call for a 'new normal' in the United States implies a critique of the current system, which could be interpreted as a push towards more collective values, relating to Cultural Value (I7) with a stance towards Collectivism. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, diplomatic strategy, military force, or personal rights explicitly.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
1451,The text provided is a headline about a defamation claim related to a racial slur allegation. It does not provide enough information to determine the ideological stance on any of the given dimensions. The content is focused on a specific legal and social issue without broader ideological implications.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
1452,"The text discusses Nancy's stance on abortion, which is related to Ethical Pursuit (I5). Nancy identifies as pro-choice but opposes late-term abortion and minors getting abortions without parental knowledge, indicating a nuanced position that leans towards Ethical Conservatism. Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1453,"The text is a promotional post for a podcast episode focusing on true crime topics such as murder, serial killers, and forensic files. It does not express any ideological stance related to political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right. Therefore, all dimensions are unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1454,"The text primarily addresses the issue of a woman's right to bodily autonomy, which is related to the dimension of Ethical Pursuit (I5). The stance is clearly supportive of ethical liberalism, advocating for sexual liberation and abortion rights. Other dimensions such as Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), Justice Orientation (I11), and Personal Right (I12) are unrelated as they are not mentioned or implied in the text.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1455,"The text expresses a strong stance on ethical issues, particularly regarding abortion, indicating a shift from 'pro-choice' to 'pro-life'. This is related to dimension I5 (Ethical Pursuit), where the stance aligns with Ethical Conservatism (Right). The mention of leaving feminism and the Democrat party suggests a broader ideological shift, but without explicit statements on other dimensions, they are marked as unrelated.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
1456,"The text criticizes the stance of forcing a 10-year-old into full term pregnancy, labeling it as controlling bodily autonomy rather than being 'pro-life'. This directly relates to the dimension of Ethical Pursuit (I5), where the text opposes ethical conservatism that restricts individuals’ behavior based on moral norms and religious doctrines, thus leaning towards ethical liberalism. The text does not provide information related to other dimensions, making them unrelated.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1457,"The text pertains to the ongoing conflict between Russia and Ukraine, specifically mentioning violence preventing civilian evacuations. It does not directly address most of the ideological dimensions listed. However, it implicitly touches on Diplomatic Strategy (I8) and Military Force (I9). The mention of war and violence suggests a stance that may lean towards militarism (Right). The international perspective implied by reporting on the war hints at a globalist view (Left). Other dimensions are unrelated or not addressed.","[0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1458,"The text discusses the implementation of the death penalty for heinous crimes, particularly child abuse, and praises the judiciary for ensuring justice prevails. This relates to the dimension of Justice Orientation (I11), where the emphasis is on result justice, ensuring fair treatment and distribution in social activities. The text does not provide information related to other dimensions.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]"
1459,"The text primarily relates to the dimension of Ethical Pursuit (I5), as it discusses abortion and women's rights, which are key issues in ethical liberalism. The text expresses support for sexual liberation and abortion rights, aligning with the left stance on this dimension. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3]"
1460,"The text criticizes Democratic Socialists and Communists, suggesting that their ideologies would suppress freedom if implemented. This relates to the dimension of Political Regime (I1), where the text leans towards Capitalism (Right) by opposing Socialism. The text does not directly address other dimensions, making them unrelated.","[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1461,"The text discusses the US's diplomatic strategy to form an alliance with Japan, Korea, and Taiwan to coordinate industrial policies and subsidies in the semiconductor industry. This indicates a globalist approach (I8) as it involves international cooperation and coordination. The text does not provide information related to other dimensions such as Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Ethical Pursuit (I5), Church-State Relations (I6), Cultural Value (I7), Military Force (I9), Social Development (I10), Justice Orientation (I11), or Personal Right (I12).","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1462,"The text primarily focuses on the issue of women's rights and abortion, which is related to the dimension I5 (Ethical Pursuit). The stance is clearly in favor of protecting women's rights, including access to abortion, which aligns with Ethical Liberalism (Left). Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, etc.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]"
1463,"The text discusses the role of women in human rights movements and the necessity of feminism, which is related to the dimension of Personal Right (I12). It emphasizes the need for women to fight for their own rights, indicating a focus on Individual Right rather than Social Responsibility. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, social development, or justice orientation.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3]"
1464,"The text criticizes the GOP for voting against several policies, indicating a left-leaning stance on various dimensions. Specifically, it relates to Political Regime (I1) by opposing private control over public issues, Economic Orientation (I3) by advocating for government intervention in price gouging, Ethical Pursuit (I5) by supporting a woman's right to choose, and Justice Orientation (I11) by advocating for fair treatment in social activities. Other dimensions are unrelated as they are not addressed in the text.","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
1465,"The text emphasizes the need for Western countries to take proactive measures in response to geopolitical threats, particularly in the context of the Ukraine War and its implications for neighboring countries like Moldova and Georgia. This stance is related to the dimension of Diplomatic Strategy (I8), where the call for action suggests a Globalist approach rather than Isolationism. The text does not directly address other dimensions such as Political Regime, State Structure, Economic Orientation, etc., making them unrelated in this context.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1466,"The text focuses on raising awareness about non-fatal strangulation and abuse within the Deaf community, particularly highlighting the role of women's aid and police in Scotland. It does not explicitly address any of the ideological dimensions listed, as it is more focused on social awareness and community support rather than political, economic, or cultural ideologies.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1467,"The text discusses the enactment of the Inflation Reduction Act (IRA) by Biden, focusing on climate legislation. This primarily relates to the dimension of Economic Orientation (I3) as it involves government intervention in economic decisions to address climate change, indicating a left-leaning stance. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1468,The text discusses a video showing Ukrainian soldiers shooting Russian prisoners of war during the Ukraine-Russia conflict. This does not directly relate to any of the given ideological dimensions (I1-I12) as it focuses on reporting an event rather than expressing ideological stances.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3]"
1469,"The text discusses social justice issues related to racial discrimination and police brutality, which are primarily related to the dimension of Justice Orientation (I11). The mention of George Floyd and Herman Cain highlights concerns about fair treatment and distribution in social activities, aligning with Result Justice (Left). Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, etc.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
1470,"The text discusses feminism as a movement and its ideals, which is related to the dimension of Ethical Pursuit (I5). The user's questioning of feminism suggests a potential disagreement with Ethical Liberalism, which supports sexual liberation and gender equality, often associated with feminist ideals. Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1471,"The text does not provide explicit information related to any of the ideological dimensions. It appears to be a promotional message for a comic book or similar media, focusing on themes like crime and powerful women, but without clear ideological stances.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1472,"The text criticizes Democrats for their approach to women's rights and gender identity issues, suggesting a stance against certain progressive policies. This relates to the dimension of Ethical Pursuit (I5), where the text implies a conservative viewpoint by opposing gender-neutral language and policies that support transgender rights. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
1473,"The text expresses a strong belief in disability equality and a woman's right to choose, which relates to the dimensions of Ethical Pursuit (I5) and Personal Right (I12). The support for a woman's right to choose aligns with Ethical Liberalism (Left) in I5, and the emphasis on disability equality suggests a focus on Individual Right (Right) in I12. Other dimensions are unrelated as they are not addressed in the text.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1474,"The text primarily relates to the dimension of Social Development (I10) and Personal Right (I12). In terms of Social Development, the stance is Reformism, as it suggests maintaining everyday routines and not taking extraordinary measures, indicating a preference for gradual changes rather than direct action. For Personal Right, the text emphasizes Individual Right by stating that wearing masks is not compulsory, highlighting a focus on protecting individual rights over imposing social responsibilities. Other dimensions are unrelated as the text does not discuss political regimes, state structures, economic orientations, etc.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]"
1475,"The text criticizes individuals who claim to be pro-life and Christian but engage in threatening behavior, which relates to ethical pursuit (I5) and church-state relations (I6). The text implies a stance against ethical conservatism and suggests a secular perspective, as it questions the alignment of religious claims with violent actions. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
1476,"The text highlights the lack of access to vaccines and free COVID-19 testing in the Philippines and the struggles of healthcare workers in the US, UK, and Canada. This relates to the dimension of Economic Equality (I4), as it emphasizes the need for equal access to healthcare resources, aligning with the left stance of Outcome Equality. The text does not directly address other dimensions, making them unrelated.","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
1477,"The text criticizes the Democratic Party and the FBI, suggesting a bias against political rivals, which aligns with right-leaning views on political regime (I1) and state structure (I2). It also expresses dissatisfaction with the current democratic system, hinting at a preference for a more centralized or authoritarian approach (I2). The mention of 'fascists' being used to describe Trump supporters reflects a right-leaning stance on cultural values (I7) and personal rights (I12). The text does not directly address other dimensions, making them unrelated.","[3, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1478,"The text criticizes the Republican Party for attacking a woman's right to choose, which relates to Ethical Pursuit (I5) and aligns with Ethical Liberalism. It also mentions wanting to raise taxes on Americans, which could relate to Economic Orientation (I3) and Economic Equality (I4), suggesting a stance towards Command Economy and Outcome Equality. The focus on 'fighting Mickey Mouse' instead of real issues implies a critique of priorities, which could relate to Social Development (I10) and Justice Orientation (I11), suggesting a preference for Revolutionism and Result Justice. Other dimensions are unrelated as they are not addressed in the text.","[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
1479,"The text primarily relates to the dimension of Ethical Pursuit (I5), as it discusses the issue of women's rights, specifically the right to choose, which is a topic often associated with ethical liberalism. The text suggests a stance in favor of protecting women's rights, aligning with Ethical Liberalism. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3]"
1480,"The text discusses a hypothetical scenario where Mexico builds a wall to keep Americans out due to health concerns related to Covid-19. This scenario touches on diplomatic strategy (I8) and military force (I9). The mention of building a wall suggests a form of isolationism (I8) and a militaristic approach (I9) to protect national health interests. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
1481,"The text primarily addresses issues related to ethical pursuit (I5) and justice orientation (I11). It criticizes the pro-life stance by highlighting a case of a 10-year-old rape victim being forced to carry a pregnancy to term, which aligns with Ethical Liberalism (Left). Additionally, it mentions the murder of an unarmed black man by cops, emphasizing Result Justice (Left) by pointing out unfair treatment and distribution of justice. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, or personal rights.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]"
1482,"The text discusses the escalation of military conflict in the Donbas region, which is related to the dimension of Military Force (I9). The mention of artillery fire and the situation 'heating up' suggests a stance that aligns with the use of strong armed forces, which is characteristic of Militarism. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, social development, justice orientation, or personal rights.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
1483,"The text criticizes Biden's immigration policies, suggesting they are detrimental to both Americans and immigrants, and calls for their reversal. This stance is related to the dimensions of Political Regime (I1), Economic Orientation (I3), and Social Development (I10). The text implies a preference for policies that are more restrictive or conservative, aligning with a right-leaning perspective on these dimensions. Other dimensions are unrelated as the text does not discuss them.","[3, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1484,"The input text discusses the border crisis and implies a critique of leadership decisions, but it does not explicitly mention ideological dimensions such as political regime, state structure, economic orientation, etc. Therefore, most dimensions are unrelated. The text may hint at a stance on diplomatic strategy (I8) or social development (I10), but it is not clear enough to assign a specific label.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1485,"The text discusses the role of religious groups in society, particularly their desire for special rights and exemptions from equality laws. This relates to the dimensions of Church-State Relations (I6) and Personal Right (I12). The text opposes the idea of religious groups having privileges that allow them to discriminate, which aligns with a secularist stance (I6) and emphasizes individual rights over social responsibilities (I12). Other dimensions are unrelated as the text does not address political regime, state structure, economic orientation, etc.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3]"
1486,"The text primarily addresses the issue of abortion rights, which is related to the dimension I5 (Ethical Pursuit). The stance expressed is supportive of abortion rights, aligning with Ethical Liberalism (Left). Other dimensions are unrelated as the text does not discuss them.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]"
1487,"The text acknowledges efforts to improve the health care system in America, which relates to the dimension of Economic Orientation (I3) as it implies a role for government or collective action in health care. However, it does not explicitly advocate for a command economy or a market economy, making it neutral. The text does not directly address other dimensions, making them unrelated.","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
1488,"The text primarily relates to the dimension of Ethical Pursuit (I5), as it discusses abortion rights, which is a key issue in ethical liberalism versus conservatism. The stance expressed is supportive of abortion rights, aligning with Ethical Liberalism (Left). Other dimensions such as Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), Justice Orientation (I11), and Personal Right (I12) are unrelated as they are not addressed in the text.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3]"
1489,"The text primarily addresses the issue of abortion care, which is directly related to the Ethical Pursuit dimension (I5). The stance expressed supports sexual liberation and abortion, aligning with Ethical Liberalism. Other dimensions such as Political Regime (I1), State Structure (I2), Economic Orientation (I3), Economic Equality (I4), Church-State Relations (I6), Cultural Value (I7), Diplomatic Strategy (I8), Military Force (I9), Social Development (I10), Justice Orientation (I11), and Personal Right (I12) are unrelated to the content of the text.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 3]"
1490,"The text expresses strong support for a woman's right to choose, which is related to the Ethical Pursuit dimension (I5). The stance aligns with Ethical Liberalism, advocating for sexual liberation and abortion rights. Other dimensions are unrelated as the text does not discuss political regime, state structure, economic orientation, economic equality, church-state relations, cultural value, diplomatic strategy, military force, social development, justice orientation, or personal right.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3]"
1491,"The text suggests a critique of the current political system and proposes an alternative governance model, indicating a stance against partisan politics and a call for a different approach. This relates to the dimensions of Political Regime (I1), State Structure (I2), and Social Development (I10). The text does not explicitly discuss economic orientation, economic equality, ethical pursuit, church-state relations, cultural value, diplomatic strategy, military force, justice orientation, or personal rights, making these dimensions unrelated. The proposed Aboriginal Democratic System of Governance suggests a move away from traditional partisan politics, which could imply a shift towards a more centralized or unique political structure, but the exact stance is not clearly defined, hence a center label for I1 and I2. The call for a new system indicates a revolutionary approach to social development, hence a left label for I10.","[2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
1492,"The text expresses a strong emotional reaction to a political figure's actions, particularly regarding the use of a sensitive memorial site for political purposes. This relates to the dimension of Justice Orientation (I11), where the stance leans towards Result Justice, emphasizing fair treatment and respect in social activities. The text does not directly address other dimensions such as Political Regime, State Structure, Economic Orientation, etc., making them unrelated.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
1493,"The text expresses opposition to authoritarian policing and supports the Black Lives Matter movement, which aligns with leftist views on social justice and collective action.","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
